headline,language,label,headline_en,num_evidence,max_rel,mean_rel,p90_rel,max_ent,max_con_used,mean_ent,mean_con,context_mismatch_rate,update_style_rate
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no ,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no ,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no ,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,en,1,yes,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,en,1,"Yes, of course.",20,0.16008266806602478,0.11654698550701141,0.14328147768974303,0.7976928949356079,0.0,0.4204338937997818,0.0,0.0,0.0
yes,en,1,"Yes, it is.",20,0.13887542486190796,0.10926794409751892,0.13309630751609802,0.6497769951820374,0.0,0.3586296483874321,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,en,1,yes,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,en,1,"Yes, of course.",20,0.16008266806602478,0.11654698550701141,0.14328147768974303,0.7976928949356079,0.0,0.4204338937997818,0.0,0.0,0.0
yes,en,1,"Yes, it is.",20,0.13887542486190796,0.10926794409751892,0.13309630751609802,0.6497769951820374,0.0,0.3586296483874321,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,en,1,yes,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yes,en,1,"Yes, of course.",20,0.16008266806602478,0.11654698550701141,0.14328147768974303,0.7976928949356079,0.0,0.4204338937997818,0.0,0.0,0.0
yes,en,1,"Yes, it is.",20,0.13887542486190796,0.10926794409751892,0.13309630751609802,0.6497769951820374,0.0,0.3586296483874321,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no ,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no ,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no ,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no ,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no ,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no ,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no ,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no ,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no ,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,1,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,not,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,"No, it is not.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,en,0,no,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
